ProductName,Stars,Ratings,Reviews,CurrentPrice,MRP,Processor,RAM,Storage,ImageURL
Lenovo IdeaPad Gaming 3 Intel Core i5 11th Gen,4.3,3560,325,53990,70790,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70
Lenovo IdeaPad 3 Core i3 12th Gen,4.1,345,31,39990,66390,Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/j/m/2/-original-imagpa5gadtkbm6y.jpeg?q=70
Lenovo Ryzen 5 Hexa Core 5th Gen,0,0,0,44366,69999,AMD Ryzen 5 Hexa Core Processor (5th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/h/l/z/ideapad-3-laptop-lenovo-original-imaghqt4mzkhhznu.jpeg?q=70
Acer Aspire 5 Core i5 11th Gen,0,0,0,49800,69000,Intel Core i5 Processor (11th Gen),4 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kkh6zrk0/computer/t/y/j/acer-original-imafztjtkvtpdave.jpeg?q=70
Valve Zen 2 2nd Gen,4,3,0,49990,59990,AMD Zen 2 Processor (2nd Gen),16 GB DDR4 RAM,64 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/gamingconsole/e/o/w/64-steam-deck-gaming-console-valve-no-original-imagnd9x4qudry4q.jpeg?q=70
Lenovo Core i5 11th Gen,0,0,0,49990,65000,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/kthjy4w0/computer/g/z/l/v15-thin-and-light-laptop-lenovo-original-imag6trjbed2vkeg.jpeg?q=70
MSI Bravo 15 Ryzen 7 Octa Core 5800H,4.4,312,50,57990,72990,AMD Ryzen 7 Octa Core Processor,16 GB DDR RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/d/h/q/-original-imagrmhu8wvhykb7.jpeg?q=70
ASUS TUF Gaming A15 Ryzen 5 Hexa Core AMD R5,4.3,821,87,65990,75990,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,1 TB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/j/u/-original-imaggzes4pd7ptkx.jpeg?q=70
Acer Aspire 5 Core i5 11th Gen,4,313,55,49800,61000,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kjlrb0w0/computer/z/z/4/acer-original-imafz4whapqfk8y3.jpeg?q=70
DELL Inspiron Ryzen 3 Dual Core 3250U,4.1,98,6,37990,54400,AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/l1mh7rk0/computer/z/t/0/inspiron-3515-notebook-dell-original-imagd5jzfjyuze5g.jpeg?q=70
Primebook 4G Android Based MediaTek MT8788,4.1,1291,403,16990,24990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,29.46 cm (11.6 Inch) Display,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/x/y/s/-original-imagn9s6z2qmxmem.jpeg?q=70
Primebook 4G enabled Android based MediaTek MT8788,0,0,0,17990,27990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,27.94 cm (11 Inch) Display,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/d/u/s-4g-thin-and-light-laptop-primebook-original-imagraab4g5uh39r.jpeg?q=70
DELL Inspiron Core i3 11th Gen,4.1,91,8,45499,58340,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim2.flixcart.com/image/312/312/krdtlzk0/computer/l/k/r/na-laptop-dell-original-imag57f9psmfjcxs.jpeg?q=70
Lenovo V15 Ryzen 5 Hexa Core 5500U,4.1,205,28,34990,69525,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/b/d/i/-original-imagzhefhc84rmbf.jpeg?q=70
ASUS Vivobook 15 Core i3 11th Gen,4.3,181,13,42990,49990,Intel Core i3 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/q/e/z/-original-imagpxgqesgrthks.jpeg?q=70
Lenovo IdeaPad Slim 3 Intel Core i3 11th Gen,4,125,6,36990,61390,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/4/b/-original-imagmmntzeunqhyh.jpeg?q=70
Primebook 4G Android Based MediaTek MT8788,4,379,114,14990,27990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,29.46 cm (11.6 Inch) Display,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/j/k/-original-imagzzsh3afavghf.jpeg?q=70
Primebook 4G Android Based MediaTek MT8788,4.1,1291,403,13990,24990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,29.46 cm (11.6 Inch) Display,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/j/k/-original-imagzzsh3afavghf.jpeg?q=70
DELL Inspiron Core i3 11th Gen,4.1,759,120,38990,54318,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/krdtlzk0/computer/l/k/r/na-laptop-dell-original-imag57f9psmfjcxs.jpeg?q=70
Lenovo IdeaPad 3 Core i3 12th Gen,4,151,15,39990,67090,Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/j/m/2/-original-imagpa5gadtkbm6y.jpeg?q=70
CHUWI Core i3 10th Gen,4.3,37,7,22990,49990,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/7/s/3/-original-imagr93z7hudmgwf.jpeg?q=70
Lenovo IdeaPad 3 Core i3 12th Gen,4.1,345,31,39990,66390,Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/j/m/2/-original-imagpa5gadtkbm6y.jpeg?q=70
DELL Inspiron Core i3 11th Gen,4.2,2141,242,39960,59911,Processor: Intel i3-1115G4 (Base- 1.70 GHz & Turbo up to 4.10 GHz) 2 Cores,RAM & Storage: 8GB DDR4 & 1TB + 256GB SSD,Display: 15.6" FHD WVA AG Narrow Border,https://rukminim2.flixcart.com/image/312/312/kt8zb0w0/computer/n/m/v/inspiron-3511-thin-and-light-laptop-dell-original-imag6n5kbmfcgxk6.jpeg?q=70
Lenovo V15 Core i3 12th Gen,4.3,21,0,39990,58187,Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/d/t/c/v15-g2-alc-laptop-lenovo-original-imaghq2ffspmtfuh.jpeg?q=70
ASUS Vivobook Ultra 14 (2022) Core i3 11th Gen,4.3,537,62,40990,58990,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/o/b/q/-original-imagpxgruqwqpyy4.jpeg?q=70
ASUS VivoBook K15 OLED (2022) Core i3 11th Gen,4.4,1659,269,40990,58990,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/l2dmky80/computer/l/c/g/-original-imagdqdyewdfx452.jpeg?q=70
CHUWI Celeron Dual Core 11th Gen,0,0,0,19490,34990,Intel Celeron Dual Core Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/n/m/q/-original-imagrfsbcwgjjegf.jpeg?q=70
Lenovo Yoga Slim 7 Pro Intel Evo Core i5 11th Gen,4.2,87,8,69990,107690,Intel Core i5 Processor (11th Gen),16 GB LPDDR4X RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/o/q/c/-original-imagr6utxjr6javh.jpeg?q=70
Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen,4.1,345,31,39990,64290,Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/j/m/2/-original-imagpa5gadtkbm6y.jpeg?q=70
ASUS VivoBook Flip 14 Core i3 11th Gen,4.4,339,34,44990,63990,Intel Core i3 Processor (11th Gen),8 GB LPDDR4X RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/kkyc9zk0/computer/j/z/b/na-2-in-1-laptop-asus-original-imagy6zh6zq2npfx.jpeg?q=70
Lenovo IdeaPad 3 Intel Core i5 11th Gen,4.2,811,54,46990,64290,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/7/p/i/-original-imagrh4denyatghe.jpeg?q=70
MSI Bravo 15 Ryzen 7 Octa Core 5800H,4.4,312,45,57990,72990,AMD Ryzen 7 Octa Core Processor,16 GB DDR RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/d/h/q/-original-imagrmhu8wvhykb7.jpeg?q=70
Infinix X1 Slim Series Core i5 10th Gen,4.1,889,128,44990,59999,Intel Core i5 Processor (10th Gen),8 GB LPDDR4X RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/l44hyfk0/computer/q/3/9/-original-imagf39qg32keh2h.jpeg?q=70
Lenovo IdeaPad 3 Core i3 11th Gen,4.4,1084,112,42490,63790,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/ksj9dow0/computer/t/u/y/na-thin-and-light-laptop-lenovo-original-imag6345xr8bmahm.jpeg?q=70
DELL Ryzen 3 Quad Core 5425U,4.3,15,1,40990,49990,AMD Ryzen 3 Quad Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/l1dwknk0/computer/e/u/0/inspiron-3525-notebook-dell-original-imagcyrebyny33kd.jpeg?q=70
DELL Inspiron Core i3 11th Gen,3.4,7,0,44490,60837,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kzygpzk0/computer/z/p/p/inspiron-3511-thin-and-light-laptop-dell-original-imagbuv2dwaehygy.jpeg?q=70
Primebook 4G Android Based MediaTek MT8788,4.1,1291,403,16990,24990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,29.46 cm (11.6 Inch) Display,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/x/y/s/-original-imagn9s6z2qmxmem.jpeg?q=70
CHUWI Core i3 10th Gen,4.3,37,7,22990,49990,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/7/s/3/-original-imagr93z7hudmgwf.jpeg?q=70
Lenovo Ryzen 3 Quad Core 7320U,3.7,7,0,37990,59390,AMD Ryzen 3 Quad Core Processor,8 GB LPDDR5 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/a/u/x/15amn7-thin-and-light-laptop-lenovo-original-imagz3rwynfugcnz.jpeg?q=70
ASUS VivoBook Flip 14 Core i3 11th Gen,4.4,339,34,44990,63990,Intel Core i3 Processor (11th Gen),8 GB LPDDR4X RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/kkyc9zk0/computer/j/z/b/na-2-in-1-laptop-asus-original-imagy6zh6zq2npfx.jpeg?q=70
Primebook 4G enabled Android based MediaTek MT8788,0,0,0,17990,27990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,27.94 cm (11 Inch) Display,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/d/u/s-4g-thin-and-light-laptop-primebook-original-imagraab4g5uh39r.jpeg?q=70
Primebook 4G Android Based MediaTek MT8788,4.1,1291,403,13990,24990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,29.46 cm (11.6 Inch) Display,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/j/k/-original-imagzzsh3afavghf.jpeg?q=70
ASUS Vivobook 15 Core i3 12th Gen,4.6,28,8,44990,54990,Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/u/i/u/vivobook-15-laptop-asus-original-imagprqz6ymr259f.jpeg?q=70
DELL Inspiron Ryzen 3 Quad Core 5425U,4,12,1,41890,57036,AMD Ryzen 3 Quad Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/l1mh7rk0/computer/e/4/q/inspiron-3525-notebook-dell-original-imagd5k6ykzvkhdc.jpeg?q=70
DELL Inspiron 3000 Core i3 11th Gen,4.1,759,120,37990,52997,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/l16rde80/computer/p/4/i/inspiron-3511-thin-and-light-laptop-dell-original-imagctygxz8x6hnx.jpeg?q=70
DELL Vostro Core i3 11th Gen,4.2,12,1,42907,44427,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/kzygpzk0/computer/u/n/j/vostro-3400-thin-and-light-laptop-dell-original-imagbuusnyzeqsjh.jpeg?q=70
Primebook 4G Android Based MediaTek MT8788,4,379,114,14990,27990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,29.46 cm (11.6 Inch) Display,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/j/k/-original-imagzzsh3afavghf.jpeg?q=70
CHUWI Celeron Dual Core 11th Gen,0,0,0,19490,34990,Intel Celeron Dual Core Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/n/m/q/-original-imagrfsbcwgjjegf.jpeg?q=70
DELL Vostro Core i3 10th Gen,4.2,53,5,40490,57858,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim2.flixcart.com/image/312/312/krf91u80/computer/2/m/b/na-thin-and-light-laptop-dell-original-imag585xzyrystrc.jpeg?q=70
Acer Aspire 5 15 Core i3 13th Gen,0,0,0,42990,55999,Intel Core i3 Processor (13th Gen),8 GB LPDDR5 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/p/l/f/-original-imagqbudzxgmek9t.jpeg?q=70
Lenovo IdeaPad Gaming 3 Intel Core i5 11th Gen,4.3,3560,311,53990,70790,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70
Lenovo IdeaPad 3 Core i3 12th Gen,4.1,345,31,39990,66390,Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/j/m/2/-original-imagpa5gadtkbm6y.jpeg?q=70
DELL Inspiron Core i3 11th Gen,4.1,669,78,41890,61202,Processor: Intel i3-1115G4 (Base- 1.70 GHz & Turbo up to 4.10 GHz) 2 Cores,RAM & Storage: 8GB DDR4 & 1TB + 256GB SSD,Display: 15.6" FHD WVA AG Narrow Border,https://rukminim2.flixcart.com/image/312/312/l58iaa80/computer/q/s/w/inspiron-3511-laptop-dell-original-imagfycrbnpu2nbh.jpeg?q=70
DELL Inspiron Core i3 10th Gen,3.8,68,5,41590,55534,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/kt8zb0w0/computer/n/m/v/inspiron-3511-thin-and-light-laptop-dell-original-imag6n5kbmfcgxk6.jpeg?q=70
DELL Core i3 11th Gen,4.3,7,0,37990,54990,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim2.flixcart.com/image/312/312/kubk70w0/computer/w/q/e/inspiron-3511-laptop-dell-original-imag7guhghwehqbf.jpeg?q=70
Acer Aspire 3 Ryzen 5 Quad Core 3500U,4.3,365,43,42900,52999,AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/ktketu80/computer/n/r/0/a315-23-laptop-acer-original-imag6w27yw7bmdz5.jpeg?q=70
MSI Bravo 15 Ryzen 7 Octa Core 5800H,4.4,312,45,57990,72990,AMD Ryzen 7 Octa Core Processor,16 GB DDR RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/d/h/q/-original-imagrmhu8wvhykb7.jpeg?q=70
ASUS TUF Gaming A15 Ryzen 5 Hexa Core AMD R5,4.3,821,81,65990,75990,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,1 TB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/j/u/-original-imaggzes4pd7ptkx.jpeg?q=70
DELL Ryzen 5 Quad Core,4.6,7,1,41990,66560,AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim2.flixcart.com/image/312/312/kwwfte80/computer/n/p/n/inspiron-3515-laptop-dell-original-imag9h9sc4bfz8rh.jpeg?q=70
Acer Ryzen 5 Quad Core,0,0,0,43500,48000,AMD Ryzen 5 Quad Core Processor,8 GB LPDDR5 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/c/o/c/aspire-3-laptop-acer-original-imagq9ftrr3dggth.jpeg?q=70
Primebook 4G Android Based MediaTek MT8788,4.1,1291,403,16990,24990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,29.46 cm (11.6 Inch) Display,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/x/y/s/-original-imagn9s6z2qmxmem.jpeg?q=70
CHUWI Core i3 10th Gen,4.3,37,7,22990,49990,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/7/s/3/-original-imagr93z7hudmgwf.jpeg?q=70
Acer Aspire 3 Ryzen 5 Quad Core 3500U,4.4,377,41,44999,57999,AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/k9re3rk0/computer/z/m/u/acer-original-imafrhdaywnzkuxc.jpeg?q=70
ASUS Ryzen 5 Quad Core 3rd Gen,3.4,7,1,42990,64990,AMD Ryzen 5 Quad Core Processor (3rd Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/l1xwqkw0/computer/d/j/1/m515da-bq512ws-thin-and-light-laptop-asus-original-imagde6jzyvqru56.jpeg?q=70
DELL Inspiron Core i3 11th Gen,0,0,0,36990,54990,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/kt8zb0w0/computer/n/m/v/inspiron-3511-thin-and-light-laptop-dell-original-imag6n5kbmfcgxk6.jpeg?q=70
Lenovo IdeaPad 3 Intel Core i3 11th Gen,0,0,0,39000,59990,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/ksuowi80/screen-guard/tempered-glass/s/b/y/lenovo-ideapad-slim-3-2021-11th-gen-intel-core-i5-15-6-original-imag6c6j77gcv3vu.jpeg?q=70
Primebook 4G enabled Android based MediaTek MT8788,0,0,0,17990,27990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,27.94 cm (11 Inch) Display,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/d/u/s-4g-thin-and-light-laptop-primebook-original-imagraab4g5uh39r.jpeg?q=70
Primebook 4G Android Based MediaTek MT8788,4.1,1291,403,13990,24990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,29.46 cm (11.6 Inch) Display,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/j/k/-original-imagzzsh3afavghf.jpeg?q=70
Acer Ryzen 3 Quad Core,0,0,0,44100,52000,AMD Ryzen 3 Quad Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kg9qbgw0/computer/x/3/z/acer-aspire-3-a315-23-laptop-original-imafwjxv7cgeedcm.jpeg?q=70
DELL Inspiron Core i3 11th Gen,4,3,0,39490,60837,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/l572ufk0/computer/d/6/i/inspiron-3511-laptop-dell-original-imagfxggfqqghfee.jpeg?q=70
Primebook 4G Android Based MediaTek MT8788,4,379,114,14990,27990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,29.46 cm (11.6 Inch) Display,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/j/k/-original-imagzzsh3afavghf.jpeg?q=70
CHUWI Celeron Dual Core 11th Gen,0,0,0,19490,34990,Intel Celeron Dual Core Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/n/m/q/-original-imagrfsbcwgjjegf.jpeg?q=70
DELL Core i3 10th Gen,3.5,99,17,37990,47398,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim2.flixcart.com/image/312/312/kt8zb0w0/computer/n/m/v/inspiron-3511-thin-and-light-laptop-dell-original-imag6n5kbmfcgxk6.jpeg?q=70
Lenovo IdeaPad 3 Intel Core i3 11th Gen,4.4,318,40,42490,57390,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kruyw7k0/computer/f/i/u/na-thin-and-light-laptop-lenovo-original-imag5jy6fsm2yx4q.jpeg?q=70
ASUS Vivobook Ultra 14 (2022) Core i3 11th Gen,4.3,226,28,44650,56990,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/kcjexe80/computer/f/j/u/asus-original-imaftndwqbqznkju.jpeg?q=70
DELL Inspiron Ryzen 5 Quad Core 3450U,3.9,327,28,42690,56573,AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/ku5ufm80/computer/l/i/u/inspiron-3515-thin-and-light-laptop-dell-original-imag7chq58xfqfga.jpeg?q=70
Lenovo IdeaPad Gaming 3 Intel Core i5 11th Gen,4.3,3560,311,53990,70790,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70
Lenovo IdeaPad 3 Core i3 12th Gen,4.1,345,31,39990,66390,Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/j/m/2/-original-imagpa5gadtkbm6y.jpeg?q=70
Acer Aspire 3 Ryzen 3 Dual Core 3250U,0,0,0,41999,42999,AMD Ryzen 3 Dual Core Processor,4 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/ktketu80/computer/n/r/0/a315-23-laptop-acer-original-imag6w27yw7bmdz5.jpeg?q=70
Acer One14 Backlit Core i5 11th Gen,0,0,0,42990,59999,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/w/u/0/-original-imagqyfdvgcwc54x.jpeg?q=70
MSI Bravo 15 Ryzen 7 Octa Core 5800H,4.4,312,45,57990,72990,AMD Ryzen 7 Octa Core Processor,16 GB DDR RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/d/h/q/-original-imagrmhu8wvhykb7.jpeg?q=70
ASUS TUF Gaming A15 Ryzen 5 Hexa Core AMD R5,4.3,821,81,65990,75990,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,1 TB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/j/u/-original-imaggzes4pd7ptkx.jpeg?q=70
ASUS Vivobook 15 Core i3 11th Gen,4.3,1452,179,35990,44990,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/r/e/f/-original-imagrgprbhchwgve.jpeg?q=70
DELL Inspiron Core i3 11th Gen,4.1,759,121,37890,52997,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/u/m/k/-original-imagzyfzhzcw8wvp.jpeg?q=70
ASUS Vivobook 15 Core i3 11th Gen,4.2,3797,362,35990,49990,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/q/e/z/-original-imagpxgqesgrthks.jpeg?q=70
Lenovo IdeaPad Slim 3 Intel Core i3 11th Gen,4.2,932,83,37250,63190,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/n/i/u/-original-imagpa5fbvqzk2xn.jpeg?q=70
Primebook 4G Android Based MediaTek MT8788,4.1,1291,410,16990,24990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,29.46 cm (11.6 Inch) Display,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/x/y/s/-original-imagn9s6z2qmxmem.jpeg?q=70
CHUWI Core i3 10th Gen,4.3,37,7,22990,49990,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/7/s/3/-original-imagr93z7hudmgwf.jpeg?q=70
ASUS Vivobook Go 15 (2023) Ryzen 3 Quad Core 7320U,4.2,775,104,38990,50990,AMD Ryzen 3 Quad Core Processor,8 GB LPDDR5 RAM,512 GB SSD,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/u/p/-original-imagpxgrxrqsmdqz.jpeg?q=70
Acer Extensa (2023) Ryzen 5 Quad Core 7520U,4,386,60,37990,51999,Stylish & Portable Thin and Light Laptop,LPDDR5 RAM -faster & low power consuming,FHD 1080p screen with 250 Nits brightness,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/l/p/-original-imagqmqjv5cyvbup.jpeg?q=70
Primebook 4G enabled Android based MediaTek MT8788,0,0,0,17990,27990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,27.94 cm (11 Inch) Display,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/d/u/s-4g-thin-and-light-laptop-primebook-original-imagraab4g5uh39r.jpeg?q=70
Primebook 4G Android Based MediaTek MT8788,4.1,1291,410,13990,24990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,29.46 cm (11.6 Inch) Display,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/j/k/-original-imagzzsh3afavghf.jpeg?q=70
